run_ID,ave_velocity,d_p_cm,biomass_gm2,d_c,frontal_area_unit_volume,height,p_density,f_density,kin_viscosity_cm2,Re_c,c_density,radius_ratio
60_748,17,0.006,1000,0.489264759,0.025,10,2.65,1,0.00979,10.41879469,510.9707891,0.012263299
60_749,17,0.006,1000,0.489264759,0.026,10,2.65,1,0.00979,10.41879469,531.4096207,0.012263299
60_750,17,0.006,1000,0.489264759,0.027,10,2.65,1,0.00979,10.41879469,551.8484523,0.012263299
60_751,17,0.006,1000,0.489264759,0.028,10,2.65,1,0.00979,10.41879469,572.2872838,0.012263299
60_752,17,0.006,1000,0.489264759,0.029,10,2.65,1,0.00979,10.41879469,592.7261154,0.012263299
60_753,17,0.006,1000,0.489264759,0.03,10,2.65,1,0.00979,10.41879469,613.164947,0.012263299
60_754,17,0.006,1000,0.489264759,0.031,10,2.65,1,0.00979,10.41879469,633.6037785,0.012263299
60_755,17,0.006,1000,0.489264759,0.032,10,2.65,1,0.00979,10.41879469,654.0426101,0.012263299
60_756,17,0.006,1000,0.489264759,0.033,10,2.65,1,0.00979,10.41879469,674.4814417,0.012263299
60_757,17,0.006,1000,0.489264759,0.034,10,2.65,1,0.00979,10.41879469,694.9202732,0.012263299
60_758,17,0.006,1000,0.489264759,0.035,10,2.65,1,0.00979,10.41879469,715.3591048,0.012263299
60_759,17,0.006,1000,0.489264759,0.036,10,2.65,1,0.00979,10.41879469,735.7979363,0.012263299
60_760,17,0.006,1000,0.489264759,0.037,10,2.65,1,0.00979,10.41879469,756.2367679,0.012263299
60_761,17,0.006,1000,0.489264759,0.038,10,2.65,1,0.00979,10.41879469,776.6755995,0.012263299
60_762,17,0.006,1000,0.489264759,0.039,10,2.65,1,0.00979,10.41879469,797.114431,0.012263299
60_763,17,0.006,1000,0.489264759,0.04,10,2.65,1,0.00979,10.41879469,817.5532626,0.012263299
60_764,17,0.006,1000,0.489264759,0.041,10,2.65,1,0.00979,10.41879469,837.9920942,0.012263299
60_765,17,0.006,1000,0.489264759,0.042,10,2.65,1,0.00979,10.41879469,858.4309257,0.012263299
60_766,17,0.006,1000,0.489264759,0.043,10,2.65,1,0.00979,10.41879469,878.8697573,0.012263299
60_767,17,0.006,1000,0.489264759,0.044,10,2.65,1,0.00979,10.41879469,899.3085889,0.012263299
60_768,17,0.006,1000,0.489264759,0.045,10,2.65,1,0.00979,10.41879469,919.7474204,0.012263299
60_769,17,0.006,1000,0.489264759,0.046,10,2.65,1,0.00979,10.41879469,940.186252,0.012263299
60_770,17,0.006,1000,0.489264759,0.047,10,2.65,1,0.00979,10.41879469,960.6250836,0.012263299
60_771,17,0.006,1000,0.489264759,0.048,10,2.65,1,0.00979,10.41879469,981.0639151,0.012263299
60_772,17,0.006,1000,0.489264759,0.049,10,2.65,1,0.00979,10.41879469,1001.502747,0.012263299
60_773,17,0.006,1000,0.489264759,0.05,10,2.65,1,0.00979,10.41879469,1021.941578,0.012263299
60_774,17,0.006,1000,0.489264759,0.051,10,2.65,1,0.00979,10.41879469,1042.38041,0.012263299
60_775,17,0.006,1000,0.489264759,0.052,10,2.65,1,0.00979,10.41879469,1062.819241,0.012263299
60_776,17,0.006,1000,0.489264759,0.053,10,2.65,1,0.00979,10.41879469,1083.258073,0.012263299
60_777,17,0.006,1000,0.489264759,0.054,10,2.65,1,0.00979,10.41879469,1103.696905,0.012263299
60_778,17,0.006,1000,0.489264759,0.055,10,2.65,1,0.00979,10.41879469,1124.135736,0.012263299
60_779,17,0.006,1000,0.489264759,0.056,10,2.65,1,0.00979,10.41879469,1144.574568,0.012263299
60_780,17,0.006,1000,0.489264759,0.057,10,2.65,1,0.00979,10.41879469,1165.013399,0.012263299
60_781,17,0.006,1000,0.489264759,0.058,10,2.65,1,0.00979,10.41879469,1185.452231,0.012263299
60_782,17,0.006,1000,0.489264759,0.059,10,2.65,1,0.00979,10.41879469,1205.891062,0.012263299
60_783,17,0.006,1000,0.489264759,0.06,10,2.65,1,0.00979,10.41879469,1226.329894,0.012263299
60_784,17,0.006,1000,0.489264759,0.061,10,2.65,1,0.00979,10.41879469,1246.768725,0.012263299
60_785,17,0.006,1000,0.489264759,0.062,10,2.65,1,0.00979,10.41879469,1267.207557,0.012263299
60_786,17,0.006,1000,0.489264759,0.063,10,2.65,1,0.00979,10.41879469,1287.646389,0.012263299
60_787,17,0.006,1000,0.489264759,0.064,10,2.65,1,0.00979,10.41879469,1308.08522,0.012263299
60_788,17,0.006,1000,0.489264759,0.065,10,2.65,1,0.00979,10.41879469,1328.524052,0.012263299
60_789,17,0.006,1000,0.489264759,0.066,10,2.65,1,0.00979,10.41879469,1348.962883,0.012263299
60_790,17,0.006,1000,0.489264759,0.067,10,2.65,1,0.00979,10.41879469,1369.401715,0.012263299
60_791,17,0.006,1000,0.489264759,0.068,10,2.65,1,0.00979,10.41879469,1389.840546,0.012263299
60_792,17,0.006,1000,0.489264759,0.069,10,2.65,1,0.00979,10.41879469,1410.279378,0.012263299
60_793,17,0.006,1000,0.489264759,0.07,10,2.65,1,0.00979,10.41879469,1430.71821,0.012263299
60_794,18,0.006,1000,0.489264759,0.01,10,2.65,1,0.00979,11.03166496,204.3883157,0.012263299
60_795,18,0.006,1000,0.489264759,0.011,10,2.65,1,0.00979,11.03166496,224.8271472,0.012263299
60_796,18,0.006,1000,0.489264759,0.012,10,2.65,1,0.00979,11.03166496,245.2659788,0.012263299
60_797,18,0.006,1000,0.489264759,0.013,10,2.65,1,0.00979,11.03166496,265.7048103,0.012263299
60_798,18,0.006,1000,0.489264759,0.014,10,2.65,1,0.00979,11.03166496,286.1436419,0.012263299
60_799,18,0.006,1000,0.489264759,0.015,10,2.65,1,0.00979,11.03166496,306.5824735,0.012263299
60_800,18,0.006,1000,0.489264759,0.016,10,2.65,1,0.00979,11.03166496,327.021305,0.012263299
60_801,18,0.006,1000,0.489264759,0.017,10,2.65,1,0.00979,11.03166496,347.4601366,0.012263299
60_802,18,0.006,1000,0.489264759,0.018,10,2.65,1,0.00979,11.03166496,367.8989682,0.012263299
60_803,18,0.006,1000,0.489264759,0.019,10,2.65,1,0.00979,11.03166496,388.3377997,0.012263299
60_804,18,0.006,1000,0.489264759,0.02,10,2.65,1,0.00979,11.03166496,408.7766313,0.012263299
60_805,18,0.006,1000,0.489264759,0.021,10,2.65,1,0.00979,11.03166496,429.2154629,0.012263299
60_806,18,0.006,1000,0.489264759,0.022,10,2.65,1,0.00979,11.03166496,449.6542944,0.012263299
60_807,18,0.006,1000,0.489264759,0.023,10,2.65,1,0.00979,11.03166496,470.093126,0.012263299
60_808,18,0.006,1000,0.489264759,0.024,10,2.65,1,0.00979,11.03166496,490.5319576,0.012263299
60_809,18,0.006,1000,0.489264759,0.025,10,2.65,1,0.00979,11.03166496,510.9707891,0.012263299
60_810,18,0.006,1000,0.489264759,0.026,10,2.65,1,0.00979,11.03166496,531.4096207,0.012263299
60_811,18,0.006,1000,0.489264759,0.027,10,2.65,1,0.00979,11.03166496,551.8484523,0.012263299
60_812,18,0.006,1000,0.489264759,0.028,10,2.65,1,0.00979,11.03166496,572.2872838,0.012263299
60_813,18,0.006,1000,0.489264759,0.029,10,2.65,1,0.00979,11.03166496,592.7261154,0.012263299
60_814,18,0.006,1000,0.489264759,0.03,10,2.65,1,0.00979,11.03166496,613.164947,0.012263299
60_815,18,0.006,1000,0.489264759,0.031,10,2.65,1,0.00979,11.03166496,633.6037785,0.012263299
60_816,18,0.006,1000,0.489264759,0.032,10,2.65,1,0.00979,11.03166496,654.0426101,0.012263299
60_817,18,0.006,1000,0.489264759,0.033,10,2.65,1,0.00979,11.03166496,674.4814417,0.012263299
60_818,18,0.006,1000,0.489264759,0.034,10,2.65,1,0.00979,11.03166496,694.9202732,0.012263299
60_819,18,0.006,1000,0.489264759,0.035,10,2.65,1,0.00979,11.03166496,715.3591048,0.012263299
60_820,18,0.006,1000,0.489264759,0.036,10,2.65,1,0.00979,11.03166496,735.7979363,0.012263299
60_821,18,0.006,1000,0.489264759,0.037,10,2.65,1,0.00979,11.03166496,756.2367679,0.012263299
60_822,18,0.006,1000,0.489264759,0.038,10,2.65,1,0.00979,11.03166496,776.6755995,0.012263299
60_823,18,0.006,1000,0.489264759,0.039,10,2.65,1,0.00979,11.03166496,797.114431,0.012263299
60_824,18,0.006,1000,0.489264759,0.04,10,2.65,1,0.00979,11.03166496,817.5532626,0.012263299
60_825,18,0.006,1000,0.489264759,0.041,10,2.65,1,0.00979,11.03166496,837.9920942,0.012263299
60_826,18,0.006,1000,0.489264759,0.042,10,2.65,1,0.00979,11.03166496,858.4309257,0.012263299
60_827,18,0.006,1000,0.489264759,0.043,10,2.65,1,0.00979,11.03166496,878.8697573,0.012263299
60_828,18,0.006,1000,0.489264759,0.044,10,2.65,1,0.00979,11.03166496,899.3085889,0.012263299
60_829,18,0.006,1000,0.489264759,0.045,10,2.65,1,0.00979,11.03166496,919.7474204,0.012263299
60_830,18,0.006,1000,0.489264759,0.046,10,2.65,1,0.00979,11.03166496,940.186252,0.012263299
60_831,18,0.006,1000,0.489264759,0.047,10,2.65,1,0.00979,11.03166496,960.6250836,0.012263299
60_832,18,0.006,1000,0.489264759,0.048,10,2.65,1,0.00979,11.03166496,981.0639151,0.012263299
60_833,18,0.006,1000,0.489264759,0.049,10,2.65,1,0.00979,11.03166496,1001.502747,0.012263299
60_834,18,0.006,1000,0.489264759,0.05,10,2.65,1,0.00979,11.03166496,1021.941578,0.012263299
60_835,18,0.006,1000,0.489264759,0.051,10,2.65,1,0.00979,11.03166496,1042.38041,0.012263299
60_836,18,0.006,1000,0.489264759,0.052,10,2.65,1,0.00979,11.03166496,1062.819241,0.012263299
60_837,18,0.006,1000,0.489264759,0.053,10,2.65,1,0.00979,11.03166496,1083.258073,0.012263299
60_838,18,0.006,1000,0.489264759,0.054,10,2.65,1,0.00979,11.03166496,1103.696905,0.012263299
60_839,18,0.006,1000,0.489264759,0.055,10,2.65,1,0.00979,11.03166496,1124.135736,0.012263299
60_840,18,0.006,1000,0.489264759,0.056,10,2.65,1,0.00979,11.03166496,1144.574568,0.012263299
60_841,18,0.006,1000,0.489264759,0.057,10,2.65,1,0.00979,11.03166496,1165.013399,0.012263299
60_842,18,0.006,1000,0.489264759,0.058,10,2.65,1,0.00979,11.03166496,1185.452231,0.012263299
60_843,18,0.006,1000,0.489264759,0.059,10,2.65,1,0.00979,11.03166496,1205.891062,0.012263299
60_844,18,0.006,1000,0.489264759,0.06,10,2.65,1,0.00979,11.03166496,1226.329894,0.012263299
60_845,18,0.006,1000,0.489264759,0.061,10,2.65,1,0.00979,11.03166496,1246.768725,0.012263299
60_846,18,0.006,1000,0.489264759,0.062,10,2.65,1,0.00979,11.03166496,1267.207557,0.012263299
60_847,18,0.006,1000,0.489264759,0.063,10,2.65,1,0.00979,11.03166496,1287.646389,0.012263299
60_848,18,0.006,1000,0.489264759,0.064,10,2.65,1,0.00979,11.03166496,1308.08522,0.012263299
60_849,18,0.006,1000,0.489264759,0.065,10,2.65,1,0.00979,11.03166496,1328.524052,0.012263299
60_850,18,0.006,1000,0.489264759,0.066,10,2.65,1,0.00979,11.03166496,1348.962883,0.012263299
60_851,18,0.006,1000,0.489264759,0.067,10,2.65,1,0.00979,11.03166496,1369.401715,0.012263299
60_852,18,0.006,1000,0.489264759,0.068,10,2.65,1,0.00979,11.03166496,1389.840546,0.012263299
60_853,18,0.006,1000,0.489264759,0.069,10,2.65,1,0.00979,11.03166496,1410.279378,0.012263299
60_854,18,0.006,1000,0.489264759,0.07,10,2.65,1,0.00979,11.03166496,1430.71821,0.012263299
60_855,19,0.006,1000,0.489264759,0.01,10,2.65,1,0.00979,11.64453524,204.3883157,0.012263299
60_856,19,0.006,1000,0.489264759,0.011,10,2.65,1,0.00979,11.64453524,224.8271472,0.012263299
60_857,19,0.006,1000,0.489264759,0.012,10,2.65,1,0.00979,11.64453524,245.2659788,0.012263299
60_858,19,0.006,1000,0.489264759,0.013,10,2.65,1,0.00979,11.64453524,265.7048103,0.012263299
60_859,19,0.006,1000,0.489264759,0.014,10,2.65,1,0.00979,11.64453524,286.1436419,0.012263299
60_860,19,0.006,1000,0.489264759,0.015,10,2.65,1,0.00979,11.64453524,306.5824735,0.012263299
60_861,19,0.006,1000,0.489264759,0.016,10,2.65,1,0.00979,11.64453524,327.021305,0.012263299
60_862,19,0.006,1000,0.489264759,0.017,10,2.65,1,0.00979,11.64453524,347.4601366,0.012263299
60_863,19,0.006,1000,0.489264759,0.018,10,2.65,1,0.00979,11.64453524,367.8989682,0.012263299
60_864,19,0.006,1000,0.489264759,0.019,10,2.65,1,0.00979,11.64453524,388.3377997,0.012263299
60_865,19,0.006,1000,0.489264759,0.02,10,2.65,1,0.00979,11.64453524,408.7766313,0.012263299
60_866,19,0.006,1000,0.489264759,0.021,10,2.65,1,0.00979,11.64453524,429.2154629,0.012263299
60_867,19,0.006,1000,0.489264759,0.022,10,2.65,1,0.00979,11.64453524,449.6542944,0.012263299
60_868,19,0.006,1000,0.489264759,0.023,10,2.65,1,0.00979,11.64453524,470.093126,0.012263299
60_869,19,0.006,1000,0.489264759,0.024,10,2.65,1,0.00979,11.64453524,490.5319576,0.012263299
60_870,19,0.006,1000,0.489264759,0.025,10,2.65,1,0.00979,11.64453524,510.9707891,0.012263299
60_871,19,0.006,1000,0.489264759,0.026,10,2.65,1,0.00979,11.64453524,531.4096207,0.012263299
60_872,19,0.006,1000,0.489264759,0.027,10,2.65,1,0.00979,11.64453524,551.8484523,0.012263299
60_873,19,0.006,1000,0.489264759,0.028,10,2.65,1,0.00979,11.64453524,572.2872838,0.012263299
60_874,19,0.006,1000,0.489264759,0.029,10,2.65,1,0.00979,11.64453524,592.7261154,0.012263299
60_875,19,0.006,1000,0.489264759,0.03,10,2.65,1,0.00979,11.64453524,613.164947,0.012263299
60_876,19,0.006,1000,0.489264759,0.031,10,2.65,1,0.00979,11.64453524,633.6037785,0.012263299
60_877,19,0.006,1000,0.489264759,0.032,10,2.65,1,0.00979,11.64453524,654.0426101,0.012263299
60_878,19,0.006,1000,0.489264759,0.033,10,2.65,1,0.00979,11.64453524,674.4814417,0.012263299
60_879,19,0.006,1000,0.489264759,0.034,10,2.65,1,0.00979,11.64453524,694.9202732,0.012263299
60_880,19,0.006,1000,0.489264759,0.035,10,2.65,1,0.00979,11.64453524,715.3591048,0.012263299
60_881,19,0.006,1000,0.489264759,0.036,10,2.65,1,0.00979,11.64453524,735.7979363,0.012263299
60_882,19,0.006,1000,0.489264759,0.037,10,2.65,1,0.00979,11.64453524,756.2367679,0.012263299
60_883,19,0.006,1000,0.489264759,0.038,10,2.65,1,0.00979,11.64453524,776.6755995,0.012263299
60_884,19,0.006,1000,0.489264759,0.039,10,2.65,1,0.00979,11.64453524,797.114431,0.012263299
60_885,19,0.006,1000,0.489264759,0.04,10,2.65,1,0.00979,11.64453524,817.5532626,0.012263299
60_886,19,0.006,1000,0.489264759,0.041,10,2.65,1,0.00979,11.64453524,837.9920942,0.012263299
60_887,19,0.006,1000,0.489264759,0.042,10,2.65,1,0.00979,11.64453524,858.4309257,0.012263299
60_888,19,0.006,1000,0.489264759,0.043,10,2.65,1,0.00979,11.64453524,878.8697573,0.012263299
60_889,19,0.006,1000,0.489264759,0.044,10,2.65,1,0.00979,11.64453524,899.3085889,0.012263299
60_890,19,0.006,1000,0.489264759,0.045,10,2.65,1,0.00979,11.64453524,919.7474204,0.012263299
60_891,19,0.006,1000,0.489264759,0.046,10,2.65,1,0.00979,11.64453524,940.186252,0.012263299
60_892,19,0.006,1000,0.489264759,0.047,10,2.65,1,0.00979,11.64453524,960.6250836,0.012263299
60_893,19,0.006,1000,0.489264759,0.048,10,2.65,1,0.00979,11.64453524,981.0639151,0.012263299
60_894,19,0.006,1000,0.489264759,0.049,10,2.65,1,0.00979,11.64453524,1001.502747,0.012263299
60_895,19,0.006,1000,0.489264759,0.05,10,2.65,1,0.00979,11.64453524,1021.941578,0.012263299
60_896,19,0.006,1000,0.489264759,0.051,10,2.65,1,0.00979,11.64453524,1042.38041,0.012263299
60_897,19,0.006,1000,0.489264759,0.052,10,2.65,1,0.00979,11.64453524,1062.819241,0.012263299
60_898,19,0.006,1000,0.489264759,0.053,10,2.65,1,0.00979,11.64453524,1083.258073,0.012263299
60_899,19,0.006,1000,0.489264759,0.054,10,2.65,1,0.00979,11.64453524,1103.696905,0.012263299
60_900,19,0.006,1000,0.489264759,0.055,10,2.65,1,0.00979,11.64453524,1124.135736,0.012263299
60_901,19,0.006,1000,0.489264759,0.056,10,2.65,1,0.00979,11.64453524,1144.574568,0.012263299
60_902,19,0.006,1000,0.489264759,0.057,10,2.65,1,0.00979,11.64453524,1165.013399,0.012263299
60_903,19,0.006,1000,0.489264759,0.058,10,2.65,1,0.00979,11.64453524,1185.452231,0.012263299
60_904,19,0.006,1000,0.489264759,0.059,10,2.65,1,0.00979,11.64453524,1205.891062,0.012263299
60_905,19,0.006,1000,0.489264759,0.06,10,2.65,1,0.00979,11.64453524,1226.329894,0.012263299
60_906,19,0.006,1000,0.489264759,0.061,10,2.65,1,0.00979,11.64453524,1246.768725,0.012263299
60_907,19,0.006,1000,0.489264759,0.062,10,2.65,1,0.00979,11.64453524,1267.207557,0.012263299
60_908,19,0.006,1000,0.489264759,0.063,10,2.65,1,0.00979,11.64453524,1287.646389,0.012263299
60_909,19,0.006,1000,0.489264759,0.064,10,2.65,1,0.00979,11.64453524,1308.08522,0.012263299
60_910,19,0.006,1000,0.489264759,0.065,10,2.65,1,0.00979,11.64453524,1328.524052,0.012263299
60_911,19,0.006,1000,0.489264759,0.066,10,2.65,1,0.00979,11.64453524,1348.962883,0.012263299
60_912,19,0.006,1000,0.489264759,0.067,10,2.65,1,0.00979,11.64453524,1369.401715,0.012263299
60_913,19,0.006,1000,0.489264759,0.068,10,2.65,1,0.00979,11.64453524,1389.840546,0.012263299
60_914,19,0.006,1000,0.489264759,0.069,10,2.65,1,0.00979,11.64453524,1410.279378,0.012263299
60_915,19,0.006,1000,0.489264759,0.07,10,2.65,1,0.00979,11.64453524,1430.71821,0.012263299
60_916,20,0.006,1000,0.489264759,0.01,10,2.65,1,0.00979,12.25740552,204.3883157,0.012263299
60_917,20,0.006,1000,0.489264759,0.011,10,2.65,1,0.00979,12.25740552,224.8271472,0.012263299
60_918,20,0.006,1000,0.489264759,0.012,10,2.65,1,0.00979,12.25740552,245.2659788,0.012263299
60_919,20,0.006,1000,0.489264759,0.013,10,2.65,1,0.00979,12.25740552,265.7048103,0.012263299
60_920,20,0.006,1000,0.489264759,0.014,10,2.65,1,0.00979,12.25740552,286.1436419,0.012263299
60_921,20,0.006,1000,0.489264759,0.015,10,2.65,1,0.00979,12.25740552,306.5824735,0.012263299
60_922,20,0.006,1000,0.489264759,0.016,10,2.65,1,0.00979,12.25740552,327.021305,0.012263299
60_923,20,0.006,1000,0.489264759,0.017,10,2.65,1,0.00979,12.25740552,347.4601366,0.012263299
60_924,20,0.006,1000,0.489264759,0.018,10,2.65,1,0.00979,12.25740552,367.8989682,0.012263299
60_925,20,0.006,1000,0.489264759,0.019,10,2.65,1,0.00979,12.25740552,388.3377997,0.012263299
60_926,20,0.006,1000,0.489264759,0.02,10,2.65,1,0.00979,12.25740552,408.7766313,0.012263299
60_927,20,0.006,1000,0.489264759,0.021,10,2.65,1,0.00979,12.25740552,429.2154629,0.012263299
60_928,20,0.006,1000,0.489264759,0.022,10,2.65,1,0.00979,12.25740552,449.6542944,0.012263299
60_929,20,0.006,1000,0.489264759,0.023,10,2.65,1,0.00979,12.25740552,470.093126,0.012263299
60_930,20,0.006,1000,0.489264759,0.024,10,2.65,1,0.00979,12.25740552,490.5319576,0.012263299
60_931,20,0.006,1000,0.489264759,0.025,10,2.65,1,0.00979,12.25740552,510.9707891,0.012263299
60_932,20,0.006,1000,0.489264759,0.026,10,2.65,1,0.00979,12.25740552,531.4096207,0.012263299
60_933,20,0.006,1000,0.489264759,0.027,10,2.65,1,0.00979,12.25740552,551.8484523,0.012263299
60_934,20,0.006,1000,0.489264759,0.028,10,2.65,1,0.00979,12.25740552,572.2872838,0.012263299
60_935,20,0.006,1000,0.489264759,0.029,10,2.65,1,0.00979,12.25740552,592.7261154,0.012263299
60_936,20,0.006,1000,0.489264759,0.03,10,2.65,1,0.00979,12.25740552,613.164947,0.012263299
60_937,20,0.006,1000,0.489264759,0.031,10,2.65,1,0.00979,12.25740552,633.6037785,0.012263299
60_938,20,0.006,1000,0.489264759,0.032,10,2.65,1,0.00979,12.25740552,654.0426101,0.012263299
60_939,20,0.006,1000,0.489264759,0.033,10,2.65,1,0.00979,12.25740552,674.4814417,0.012263299
60_940,20,0.006,1000,0.489264759,0.034,10,2.65,1,0.00979,12.25740552,694.9202732,0.012263299
60_941,20,0.006,1000,0.489264759,0.035,10,2.65,1,0.00979,12.25740552,715.3591048,0.012263299
60_942,20,0.006,1000,0.489264759,0.036,10,2.65,1,0.00979,12.25740552,735.7979363,0.012263299
60_943,20,0.006,1000,0.489264759,0.037,10,2.65,1,0.00979,12.25740552,756.2367679,0.012263299
60_944,20,0.006,1000,0.489264759,0.038,10,2.65,1,0.00979,12.25740552,776.6755995,0.012263299
60_945,20,0.006,1000,0.489264759,0.039,10,2.65,1,0.00979,12.25740552,797.114431,0.012263299
60_946,20,0.006,1000,0.489264759,0.04,10,2.65,1,0.00979,12.25740552,817.5532626,0.012263299
60_947,20,0.006,1000,0.489264759,0.041,10,2.65,1,0.00979,12.25740552,837.9920942,0.012263299
60_948,20,0.006,1000,0.489264759,0.042,10,2.65,1,0.00979,12.25740552,858.4309257,0.012263299
60_949,20,0.006,1000,0.489264759,0.043,10,2.65,1,0.00979,12.25740552,878.8697573,0.012263299
60_950,20,0.006,1000,0.489264759,0.044,10,2.65,1,0.00979,12.25740552,899.3085889,0.012263299
60_951,20,0.006,1000,0.489264759,0.045,10,2.65,1,0.00979,12.25740552,919.7474204,0.012263299
60_952,20,0.006,1000,0.489264759,0.046,10,2.65,1,0.00979,12.25740552,940.186252,0.012263299
60_953,20,0.006,1000,0.489264759,0.047,10,2.65,1,0.00979,12.25740552,960.6250836,0.012263299
60_954,20,0.006,1000,0.489264759,0.048,10,2.65,1,0.00979,12.25740552,981.0639151,0.012263299
60_955,20,0.006,1000,0.489264759,0.049,10,2.65,1,0.00979,12.25740552,1001.502747,0.012263299
60_956,20,0.006,1000,0.489264759,0.05,10,2.65,1,0.00979,12.25740552,1021.941578,0.012263299
60_957,20,0.006,1000,0.489264759,0.051,10,2.65,1,0.00979,12.25740552,1042.38041,0.012263299
60_958,20,0.006,1000,0.489264759,0.052,10,2.65,1,0.00979,12.25740552,1062.819241,0.012263299
60_959,20,0.006,1000,0.489264759,0.053,10,2.65,1,0.00979,12.25740552,1083.258073,0.012263299
60_960,20,0.006,1000,0.489264759,0.054,10,2.65,1,0.00979,12.25740552,1103.696905,0.012263299
60_961,20,0.006,1000,0.489264759,0.055,10,2.65,1,0.00979,12.25740552,1124.135736,0.012263299
60_962,20,0.006,1000,0.489264759,0.056,10,2.65,1,0.00979,12.25740552,1144.574568,0.012263299
60_963,20,0.006,1000,0.489264759,0.057,10,2.65,1,0.00979,12.25740552,1165.013399,0.012263299
60_964,20,0.006,1000,0.489264759,0.058,10,2.65,1,0.00979,12.25740552,1185.452231,0.012263299
60_965,20,0.006,1000,0.489264759,0.059,10,2.65,1,0.00979,12.25740552,1205.891062,0.012263299
60_966,20,0.006,1000,0.489264759,0.06,10,2.65,1,0.00979,12.25740552,1226.329894,0.012263299
60_967,20,0.006,1000,0.489264759,0.061,10,2.65,1,0.00979,12.25740552,1246.768725,0.012263299
60_968,20,0.006,1000,0.489264759,0.062,10,2.65,1,0.00979,12.25740552,1267.207557,0.012263299
60_969,20,0.006,1000,0.489264759,0.063,10,2.65,1,0.00979,12.25740552,1287.646389,0.012263299
60_970,20,0.006,1000,0.489264759,0.064,10,2.65,1,0.00979,12.25740552,1308.08522,0.012263299
60_971,20,0.006,1000,0.489264759,0.065,10,2.65,1,0.00979,12.25740552,1328.524052,0.012263299
60_972,20,0.006,1000,0.489264759,0.066,10,2.65,1,0.00979,12.25740552,1348.962883,0.012263299
60_973,20,0.006,1000,0.489264759,0.067,10,2.65,1,0.00979,12.25740552,1369.401715,0.012263299
60_974,20,0.006,1000,0.489264759,0.068,10,2.65,1,0.00979,12.25740552,1389.840546,0.012263299
60_975,20,0.006,1000,0.489264759,0.069,10,2.65,1,0.00979,12.25740552,1410.279378,0.012263299
60_976,20,0.006,1000,0.489264759,0.07,10,2.65,1,0.00979,12.25740552,1430.71821,0.012263299
60_977,21,0.006,1000,0.489264759,0.01,10,2.65,1,0.00979,12.87027579,204.3883157,0.012263299
60_978,21,0.006,1000,0.489264759,0.011,10,2.65,1,0.00979,12.87027579,224.8271472,0.012263299
60_979,21,0.006,1000,0.489264759,0.012,10,2.65,1,0.00979,12.87027579,245.2659788,0.012263299
60_980,21,0.006,1000,0.489264759,0.013,10,2.65,1,0.00979,12.87027579,265.7048103,0.012263299
60_981,21,0.006,1000,0.489264759,0.014,10,2.65,1,0.00979,12.87027579,286.1436419,0.012263299
60_982,21,0.006,1000,0.489264759,0.015,10,2.65,1,0.00979,12.87027579,306.5824735,0.012263299
60_983,21,0.006,1000,0.489264759,0.016,10,2.65,1,0.00979,12.87027579,327.021305,0.012263299
60_984,21,0.006,1000,0.489264759,0.017,10,2.65,1,0.00979,12.87027579,347.4601366,0.012263299
60_985,21,0.006,1000,0.489264759,0.018,10,2.65,1,0.00979,12.87027579,367.8989682,0.012263299
60_986,21,0.006,1000,0.489264759,0.019,10,2.65,1,0.00979,12.87027579,388.3377997,0.012263299
60_987,21,0.006,1000,0.489264759,0.02,10,2.65,1,0.00979,12.87027579,408.7766313,0.012263299
60_988,21,0.006,1000,0.489264759,0.021,10,2.65,1,0.00979,12.87027579,429.2154629,0.012263299
60_989,21,0.006,1000,0.489264759,0.022,10,2.65,1,0.00979,12.87027579,449.6542944,0.012263299
60_990,21,0.006,1000,0.489264759,0.023,10,2.65,1,0.00979,12.87027579,470.093126,0.012263299
60_991,21,0.006,1000,0.489264759,0.024,10,2.65,1,0.00979,12.87027579,490.5319576,0.012263299
60_992,21,0.006,1000,0.489264759,0.025,10,2.65,1,0.00979,12.87027579,510.9707891,0.012263299
60_993,21,0.006,1000,0.489264759,0.026,10,2.65,1,0.00979,12.87027579,531.4096207,0.012263299
60_994,21,0.006,1000,0.489264759,0.027,10,2.65,1,0.00979,12.87027579,551.8484523,0.012263299
60_995,21,0.006,1000,0.489264759,0.028,10,2.65,1,0.00979,12.87027579,572.2872838,0.012263299
60_996,21,0.006,1000,0.489264759,0.029,10,2.65,1,0.00979,12.87027579,592.7261154,0.012263299
60_997,21,0.006,1000,0.489264759,0.03,10,2.65,1,0.00979,12.87027579,613.164947,0.012263299
60_998,21,0.006,1000,0.489264759,0.031,10,2.65,1,0.00979,12.87027579,633.6037785,0.012263299
60_999,21,0.006,1000,0.489264759,0.032,10,2.65,1,0.00979,12.87027579,654.0426101,0.012263299
60_1000,21,0.006,1000,0.489264759,0.033,10,2.65,1,0.00979,12.87027579,674.4814417,0.012263299
60_1001,21,0.006,1000,0.489264759,0.034,10,2.65,1,0.00979,12.87027579,694.9202732,0.012263299
60_1002,21,0.006,1000,0.489264759,0.035,10,2.65,1,0.00979,12.87027579,715.3591048,0.012263299
60_1003,21,0.006,1000,0.489264759,0.036,10,2.65,1,0.00979,12.87027579,735.7979363,0.012263299
60_1004,21,0.006,1000,0.489264759,0.037,10,2.65,1,0.00979,12.87027579,756.2367679,0.012263299
60_1005,21,0.006,1000,0.489264759,0.038,10,2.65,1,0.00979,12.87027579,776.6755995,0.012263299
